1 0 7069 7291 6627 6030 6413 0 0 6272 6625 0 0 7394 7608 7070 6874 7237
1 1 7106 7333 6641 6049 6398 0 0 6276 6607 0 0 7424 7622 7013 6849 7207
1 2 7146 7293 6642 6040 6379 0 0 6311 6618 0 0 7418 7609 6982 6851 7211
1 3 7104 7335 6649 6041 6414 0 0 6314 6618 0 0 7416 7624 6975 6849 7251
1 4 7126 7364 6634 6052 6414 0 0 6315 6631 0 0 7367 7617 6974 6877 7264
1 5 7113 7352 6607 6045 6423 0 0 6310 6611 0 0 7424 7640 6955 6864 7282
1 6 7078 7360 6622 6052 6406 0 0 6297 6597 0 0 7434 7605 6982 6891 7266
1 7 7111 7360 6638 6048 6375 0 0 6330 6601 0 0 7461 7615 6966 6903 7280
1 8 7110 7369 6663 6068 6375 0 0 6305 6623 0 0 7429 7619 6977 6876 7260
1 9 7126 7348 6626 6046 6393 0 0 6331 6611 0 0 7434 7622 6988 6874 7264
1 10 7138 7336 6628 6078 6412 0 0 6332 6643 0 0 7430 7602 7000 6895 7301
1 11 7118 7310 6647 6057 6417 0 0 6319 6640 0 0 7415 7593 7011 6880 7289
1 12 7112 7316 6611 6048 6412 0 0 6325 6647 0 0 7374 7599 7003 6871 7279
1 13 7107 7311 6609 6082 6434 0 0 6327 6646 0 0 7420 7601 7039 6889 7270
1 14 7139 7319 6635 6028 6394 0 0 6307 6638 0 0 7408 7586 7009 6862 7234
1 15 7164 7311 6652 6061 6374 0 0 6280 6635 0 0 7419 7595 7004 6877 7244
1 16 7186 7320 6649 6026 6372 0 0 6313 6680 0 0 7412 7567 6959 6886 7245
1 17 7134 7348 6678 5969 6405 0 0 6296 6659 0 0 7413 7571 6960 6878 7262
1 18 7163 7324 6669 5989 6413 0 0 6263 6631 0 0 7441 7597 6984 6859 7299
1 19 7128 7327 6642 6017 6420 0 0 6278 6613 0 0 7422 7627 6997 6862 7237
1 20 7138 7276 6667 6052 6404 0 0 6290 6596 0 0 7409 7609 7035 6862 7262
1 21 7144 7259 6650 6011 6400 0 0 6289 6583 0 0 7420 7608 7015 6873 7257
1 22 7116 7297 6669 6020 6425 0 0 6310 6601 0 0 7387 7586 7033 6868 7257
1 23 7128 7284 6667 6023 6439 0 0 6320 6573 0 0 7397 7578 7010 6876 7232
1 24 7135 7297 6675 6046 6455 0 0 6300 6625 0 0 7397 7573 7006 6906 7251
1 25 7114 7313 6667 6015 6447 0 0 6306 6629 0 0 7367 7629 7020 6867 7274
1 26 7125 7281 6673 6009 6436 0 0 6302 6601 0 0 7386 7611 7021 6858 7262
1 27 7139 7296 6689 6031 6481 0 0 6315 6633 0 0 7420 7609 7004 6879 7267
1 28 7121 7313 6664 6024 6483 0 0 6287 6612 0 0 7368 7603 7000 6869 7251
1 29 7108 7308 6695 6032 6488 0 0 6276 6628 0 0 7371 7608 6993 6875 7272
1 30 7096 7307 6657 6025 6462 0 0 6276 6617 0 0 7369 7618 6969 6851 7262
1 31 7087 7333 6655 6058 6448 0 0 6304 6622 0 0 7394 7614 6964 6902 7283
1 32 7109 7295 6633 6017 6445 0 0 6258 6607 0 0 7385 7592 6955 6920 7279
1 33 7120 7300 6637 6005 6431 0 0 6243 6621 0 0 7389 7602 6957 6881 7246
1 34 7106 7293 6637 6016 6417 0 0 6243 6634 0 0 7405 7634 6960 6867 7230
1 35 7100 7293 6647 6016 6417 0 0 6225 6664 0 0 7390 7616 6955 6858 7258
1 36 7122 7282 6634 6032 6398 0 0 6203 6674 0 0 7404 7591 6950 6881 7259
1 37 7085 7298 6633 6024 6415 0 0 6203 6630 0 0 7398 7647 6968 6865 7261
1 38 7080 7296 6600 6022 6417 0 0 6232 6645 0 0 7419 7634 7003 6882 7272
1 39 7053 7292 6573 6059 6452 0 0 6249 6611 0 0 7413 7616 6988 6873 7261
